accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,lat,lon,fuel_rate,instant_fuel_economy,engine_rpm,calculated_load_value,vehicle_speed,mass_air_flow,absolute_throttle_pos,fuel_rail_pressure_vacuum,fuel_rail_pressure,fuel_level,alcohol_fuel_percentage,engine_fuel_rate,vehicle_fuel_rate,fuel_level_a,fuel_level_b,id_route,vehicle,loc_coleta,time_sec,dt,P_kW,client
6.24,2.67,-2.9,-0.09,-0.16,-0.07,-23.004645386934325,-44.4601896281388,,,,,40.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10458.636,0.024999999999636202,,client1
3.8,3.22,-10.36,-0.12,-0.16,-0.04,-23.004645748740774,-44.46019161807427,,,,,40.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10458.654,0.018000000000029104,,client1
2.86,0.43,-4.43,-0.1,-0.18,-0.08,-23.00464611055237,-44.46019360803804,,,,,40.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10458.672,0.018000000000029104,,client1
7.49,4.71,-8.2,-0.11,-0.19,-0.12,-23.004646472358818,-44.46019559797351,,,,,40.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10458.69,0.018000000000029104,,client1
0.2390302,-0.2123911,0.4748594,,,,-23.00466,-44.46027,1.853656,4.634136,1659.75,23.13725,40.0,5.57,24.70588,0.0,0.0,49.41177,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.369,0.004000000000814907,17.94956893333333,client1
3.57,4.35,-9.06,-0.06,-0.03,0.09,-23.004662446917532,-44.460294469175295,,,,,40.24469175294264,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.611,0.24200000000018917,,client1
3.37,2.39,-9.85,-0.07,-0.01,0.11,-23.00466265925259,-44.460296592525886,,,,,40.26592525886675,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.632,0.020999999998821295,,client1
4.28,2.55,-9.3,-0.07,-0.01,0.12,-23.004662841253328,-44.460298412533284,,,,,40.28412533284532,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.65,0.018000000000029104,,client1
3.84,4.51,-8.63,-0.07,-0.01,0.13,-23.004663023256658,-44.46030023256657,,,,,40.302325665671226,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.668,0.018000000000029104,,client1
4.39,3.49,-9.38,-0.08,-0.02,0.12,-23.004663245702293,-44.46030245702293,,,,,40.324570229294736,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.69,0.02200000000084401,,client1
3.57,3.37,-7.45,-0.06,-0.0,0.15,-23.004663427705623,-44.46030427705621,,,,,40.34277056212064,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10459.708,0.018000000000029104,,client1
-0.1125378,-0.1938097,-0.4237486,,,,-23.00467,-44.46037,1.833688,4.472407,1669.0,22.35294,41.0,5.51,24.70588,0.0,0.0,50.19608,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.365,0.0010000000002037268,17.756212133333335,client1
2.39,3.22,-9.53,-0.05,-0.15,-0.09,-23.004667527637064,-44.4603971959923,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.611,0.24600000000100408,,client1
3.1,3.26,-8.59,-0.04,-0.17,-0.11,-23.004667306532838,-44.460399628138795,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.633,0.02199999999902502,,client1
4.86,4.31,-10.36,-0.05,-0.16,-0.12,-23.00466708542861,-44.46040206028529,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.655,0.02200000000084401,,client1
1.45,2.28,-9.73,-0.05,-0.16,-0.11,-23.004666904522814,-44.46040405024906,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.673,0.018000000000029104,,client1
4.51,4.47,-11.34,-0.06,-0.21,-0.15,-23.004666723617017,-44.46040604021284,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.691,0.018000000000029104,,client1
2.51,1.14,-8.0,-0.06,-0.16,-0.1,-23.004666542713792,-44.46040803014831,,,,,41.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10460.709,0.018000000000029104,,client1
0.3150489,-0.447733,1.046863,,,,-23.00466,-44.46048,1.876951,4.577927,1690.5,22.7451,41.0,5.64,24.70588,0.0,0.0,50.19608,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.363,0.0010000000002037268,18.17514218333333,client1
2.04,3.49,-10.67,-0.03,-0.07,-0.01,-23.004655044954728,-44.46050973027163,,,,,41.24775226359255,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.611,0.24800000000141154,,client1
2.79,4.04,-11.49,-0.03,-0.08,-0.02,-23.00465464535942,-44.460512127843494,,,,,41.267732029105744,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.631,0.019999999998617568,,client1
3.45,5.14,-9.26,-0.03,-0.14,-0.09,-23.004654285716477,-44.46051428570113,,,,,41.2857141761096,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.649,0.018000000000029104,,client1
2.75,3.02,-9.61,-0.03,-0.1,-0.04,-23.004653906094795,-44.46051656343123,,,,,41.30469526024026,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.668,0.01900000000023283,,client1
1.57,3.53,-10.2,-0.03,-0.07,-0.03,-23.004653466536887,-44.46051920077869,,,,,41.32667315575133,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.69,0.02200000000084401,,client1
2.2,3.73,-6.9,-0.03,-0.1,-0.05,-23.004653106893944,-44.46052135863633,,,,,41.344655302755186,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10461.708,0.018000000000029104,,client1
0.3142425,-0.3396899,-1.301087,,,,-23.00464,-44.4606,1.890263,4.500623,1723.25,22.35294,42.0,5.68,24.70588,0.0,0.0,50.19608,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.371,0.002999999998792191,18.30404671666667,client1
2.0,5.1,-8.36,0.01,-0.13,-0.12,-23.00463030302905,-44.46062424242738,,,,,42.24242427376799,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.611,0.2400000000016007,,client1
-0.27,2.71,-9.85,0.01,-0.13,-0.11,-23.00462949495848,-44.4606262626038,,,,,42.26262603799609,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.631,0.019999999998617568,,client1
-0.27,4.59,-10.36,0.01,-0.22,-0.22,-23.004628606064305,-44.46062848483924,,,,,42.28484839238444,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.653,0.02200000000084401,,client1
1.18,4.28,-11.73,0.01,-0.19,-0.21,-23.004627838384852,-44.46063040403787,,,,,42.30404037870421,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.672,0.01900000000023283,,client1
0.82,3.8,-10.47,-0.0,-0.14,-0.16,-23.004627111117202,-44.460632222206996,,,,,42.32222206994386,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.69,0.018000000000029104,,client1
0.31,3.18,-10.16,-0.0,-0.14,-0.16,-23.00462638383921,-44.46063404040198,,,,,42.34040401976941,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10462.708,0.018000000000029104,,client1
-0.1978544,0.1954034,0.6306453,,,,-23.0046,-44.4607,1.853656,4.310824,1744.75,21.56863,43.0,5.57,24.70588,0.0,0.0,48.62745,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.37,0.004000000000814907,17.94956893333333,client1
1.06,4.24,-10.51,-0.0,-0.06,-0.06,-23.00459265989406,-44.46072691372178,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.611,0.24099999999998545,,client1
-0.43,3.02,-10.16,0.01,-0.08,-0.07,-23.004592020302226,-44.460729258891845,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.632,0.020999999998821295,,client1
1.77,4.9,-10.94,0.0,-0.09,-0.1,-23.004591472082883,-44.46073126902944,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.65,0.018000000000029104,,client1
0.27,4.75,-8.94,-0.0,-0.09,-0.08,-23.00459092385574,-44.46073327919563,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.668,0.018000000000029104,,client1
-0.78,4.12,-10.4,-0.01,-0.06,-0.08,-23.004590345181498,-44.46073540100118,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.687,0.01900000000023283,,client1
0.39,4.59,-12.32,-0.02,-0.03,-0.04,-23.00458967512697,-44.46073785786779,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10463.709,0.02200000000084401,,client1
-0.2743486,0.5546616,1.051241,,,,-23.00457,-44.46081,1.893591,4.403697,1772.0,21.96078,43.0,5.69,25.09804,0.0,0.0,47.45098,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.365,0.0059999999994033715,18.33627285,client1
1.26,3.53,-8.51,0.06,-0.03,-0.06,-23.004560100597196,-44.460837223357714,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.611,0.24600000000100408,,client1
0.9,4.47,-11.53,0.04,-0.02,-0.03,-23.00455925552924,-44.46083954729459,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.632,0.020999999998821295,,client1
-0.78,4.31,-10.04,0.05,-0.0,0.01,-23.004558531188223,-44.46084153923239,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.65,0.018000000000029104,,client1
-0.59,3.06,-8.51,0.03,-0.02,-0.02,-23.004557645871085,-44.460843973854516,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.672,0.02200000000084401,,client1
-0.24,4.0,-10.98,0.01,-0.02,-0.01,-23.004556921530067,-44.460845965792316,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.69,0.018000000000029104,,client1
0.59,3.33,-8.08,0.02,-0.0,0.01,-23.004556197178747,-44.46084795775845,,,,,43.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10464.708,0.018000000000029104,,client1
-0.145401,0.3923168,-2.419994,,,,-23.00453,-44.46092,1.906903,4.434654,1786.25,21.56863,43.0,5.73,25.09804,0.0,0.0,47.45098,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.367,0.004000000000814907,18.46517738333333,client1
-0.71,4.0,-8.98,0.0,-0.02,-0.07,-23.0045225985781,-44.46094713854697,,,,,42.7532859366725,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.611,0.24400000000059663,,client1
-1.29,3.26,-10.32,0.01,-0.01,-0.07,-23.00452184023843,-44.46094991912576,,,,,42.72800794764659,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.636,0.024999999999636202,,client1
-1.45,4.9,-10.2,-0.01,-0.01,-0.05,-23.00452129423635,-44.46095192113338,,,,,42.70980787837906,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.654,0.018000000000029104,,client1
-0.67,4.55,-8.67,-0.01,-0.02,-0.06,-23.004520748226508,-44.46095392316947,,,,,42.69160755026426,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.672,0.018000000000029104,,client1
-1.02,4.63,-10.08,-0.0,-0.01,-0.06,-23.00452020222443,-44.46095592517709,,,,,42.67340748099673,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10465.69,0.018000000000029104,,client1
-0.3110026,0.3117493,0.1243046,,,,-23.0045,-44.46103,1.896919,4.51647,1742.0,22.35294,42.0,5.7,24.70588,0.0,0.0,49.80392,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.361,0.0010000000002037268,18.368498983333335,client1
-1.33,4.2,-9.96,0.02,-0.06,-0.16,-23.004490118572015,-44.46105717392696,,,,,41.752964300395256,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.611,0.25,,client1
-1.53,3.1,-9.77,0.01,-0.06,-0.17,-23.00448928853502,-44.461059456528695,,,,,41.73221337549407,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.632,0.020999999998821295,,client1
-2.0,4.59,-9.73,0.02,-0.06,-0.16,-23.00448857707763,-44.461061413036525,,,,,41.71442694071146,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.65,0.018000000000029104,,client1
-2.16,3.33,-9.57,0.02,-0.08,-0.2,-23.00448786561012,-44.46106336957217,,,,,41.69664025296443,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.668,0.018000000000029104,,client1
-1.96,3.84,-10.83,0.02,-0.08,-0.18,-23.004486996049962,-44.46106576086261,,,,,41.67490124901186,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.69,0.02200000000084401,,client1
-0.55,4.24,-9.65,0.02,-0.07,-0.19,-23.004486284582452,-44.461067717398265,,,,,41.65711456126482,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10466.708,0.018000000000029104,,client1
-0.3280897,-0.09437419,-0.06655823,,,,-23.00446,-44.46114,1.890263,4.610394,1693.5,23.13725,41.0,5.68,24.70588,0.0,0.0,49.01961,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.383,0.003999999998995918,18.30404671666667,client1
-3.18,2.67,-9.34,0.02,-0.09,-0.24,-23.004450665293298,-44.46116333676675,,,,,40.766632332453014,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.611,0.22800000000097498,,client1
-2.79,3.14,-8.59,0.03,-0.12,-0.28,-23.004449846470777,-44.46116538382306,,,,,40.74616176943392,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.631,0.019999999998617568,,client1
-2.31,4.35,-11.22,0.0,-0.1,-0.25,-23.004448863871175,-44.46116784032206,,,,,40.72159677937914,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.655,0.024000000001251465,,client1
-2.31,2.59,-8.55,0.03,-0.12,-0.31,-23.004448126916234,-44.46116968270942,,,,,40.70317290582477,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.673,0.018000000000029104,,client1
-3.26,2.24,-9.77,0.02,-0.14,-0.32,-23.004447389961292,-44.46117152509677,,,,,40.6847490322704,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.691,0.018000000000029104,,client1
-2.79,3.73,-7.77,0.02,-0.11,-0.28,-23.00444665301683,-44.461173367457924,,,,,40.6663254207426,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10467.709,0.018000000000029104,,client1
0.2929058,-0.0731072,-1.277122,,,,-23.00442,-44.46124,1.86364,4.659095,1637.25,23.52941,40.0,5.6,24.70588,0.0,0.0,47.05882,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.366,0.0030000000006111804,18.046247333333334,client1
-1.73,3.57,-9.61,-0.0,-0.0,-0.13,-23.004412657336434,-44.46126447554522,,,,,39.75524454778786,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.611,0.24500000000080036,,client1
-2.08,3.65,-8.0,0.01,0.01,-0.11,-23.004412027967682,-44.46126657344106,,,,,39.73426558940359,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.632,0.020999999998821295,,client1
-4.12,3.92,-8.71,0.0,0.01,-0.09,-23.004411488510943,-44.46126837163018,,,,,39.71628369814401,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.65,0.018000000000029104,,client1
-2.28,3.92,-10.55,0.0,-0.0,-0.14,-23.004410949046534,-44.46127016984488,,,,,39.69830155114016,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.668,0.018000000000029104,,client1
-2.79,2.71,-8.28,0.01,-0.0,-0.11,-23.004410289709668,-44.461272367634436,,,,,39.67632365562908,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.69,0.02200000000084401,,client1
-2.55,3.8,-9.1,0.0,0.01,-0.1,-23.00440975024526,-44.46127416584913,,,,,39.658341508625234,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10468.708,0.018000000000029104,,client1
0.1046792,-0.06128922,0.06345104,,,,-23.00439,-44.46134,1.866968,4.787093,1601.0,24.31373,39.0,5.61,24.70588,0.0,0.0,44.31372,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.37,0.0020000000004074536,18.078473466666665,client1
0.1046792,-0.06128922,0.06345104,,,,-23.00439,-44.46134,1.850328,4.744427,1595.5,23.92157,39.0,5.56,24.70588,0.0,0.0,44.31372,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.376,0.0059999999994033715,17.9173428,client1
-2.75,4.71,-10.55,-0.02,-0.02,-0.15,-23.00438520408033,-44.46136397959837,,,,,38.76020401632653,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.611,0.23500000000058208,,client1
-2.2,3.02,-9.26,-0.02,-0.02,-0.16,-23.004384775510204,-44.46136612244898,,,,,38.73877551020408,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.632,0.020999999998821295,,client1
-3.18,3.37,-9.45,-0.01,-0.0,-0.12,-23.004384326533227,-44.461368367333876,,,,,38.71632666122449,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.654,0.02200000000084401,,client1
-3.1,4.04,-8.36,-0.0,0.0,-0.12,-23.004383959183674,-44.46137020408163,,,,,38.69795918367347,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.672,0.018000000000029104,,client1
-2.16,3.77,-8.51,0.0,0.0,-0.12,-23.004383591839346,-44.46137204080327,,,,,38.67959196734694,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.69,0.018000000000029104,,client1
-2.86,3.57,-10.24,0.02,0.01,-0.1,-23.004383224489796,-44.46137387755102,,,,,38.66122448979592,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10469.708,0.018000000000029104,,client1
0.1338747,-0.3165948,-1.215428,,,,-23.00437,-44.46144,1.823704,4.799219,1579.25,23.92157,38.0,5.48,24.70588,0.0,0.0,41.96078,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.361,0.0010000000002037268,17.659533733333333,client1
-2.47,3.33,-8.9,0.06,0.0,-0.25,-23.00436749999872,-44.46146750001408,,,,,38.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.611,0.25,,client1
-3.57,2.75,-8.71,0.02,0.01,-0.22,-23.004367249999362,-44.461470250007046,,,,,38.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.636,0.024999999999636202,,client1
-1.61,2.67,-10.16,0.02,-0.03,-0.27,-23.00436707000064,-44.461472229992964,,,,,38.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.654,0.018000000000029104,,client1
-1.45,3.88,-10.79,-0.0,-0.01,-0.16,-23.00436688999936,-44.46147421000704,,,,,38.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.672,0.018000000000029104,,client1
-1.92,2.71,-9.38,-0.01,-0.01,-0.14,-23.00436671000064,-44.461476189992965,,,,,38.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10470.69,0.018000000000029104,,client1
-0.2185564,-0.06746208,-2.480683,,,,-23.00436,-44.46155,1.880279,4.9481,1570.75,24.31373,38.0,5.65,24.70588,0.0,0.0,41.96078,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.368,0.0010000000002037268,18.207368316666667,client1
-4.04,3.57,-10.24,-0.03,0.05,-0.08,-23.00436245206974,-44.461576972767126,,,,,38.24520697384434,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.611,0.2430000000003929,,client1
-2.86,3.57,-10.67,-0.04,0.05,-0.09,-23.0043626639763,-44.461579303739285,,,,,38.266397629816694,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.632,0.020999999998821295,,client1
-3.57,4.55,-10.36,-0.03,0.06,-0.08,-23.004362845609755,-44.4615813017073,,,,,38.284560975414436,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.65,0.018000000000029104,,client1
-2.82,3.45,-9.26,-0.06,0.08,-0.04,-23.00436302724579,-44.46158329970373,,,,,38.30272457933715,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.668,0.018000000000029104,,client1
-3.06,2.67,-9.53,-0.04,0.07,-0.06,-23.004363249242527,-44.4615857416678,,,,,38.32492425265939,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.69,0.02200000000084401,,client1
-3.88,4.51,-9.57,-0.04,0.08,-0.04,-23.004363430878566,-44.461587739664225,,,,,38.34308785658211,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10471.708,0.018000000000029104,,client1
-0.2132514,0.03754789,2.144243,,,,-23.00437,-44.46166,1.856984,4.761493,1595.75,23.92157,39.0,5.58,24.70588,0.0,0.0,41.17647,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.364,0.0010000000002037268,17.981795066666667,client1
-3.1,2.67,-11.3,-0.05,0.08,-0.0,-23.00437,-44.46168700796272,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.611,0.2470000000012078,,client1
-2.55,2.98,-8.98,-0.04,0.09,0.0,-23.00437,-44.461689304178684,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.632,0.020999999998821295,,client1
-1.53,3.96,-9.18,-0.04,0.1,0.01,-23.00437,-44.46169160039464,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.653,0.021000000000640284,,client1
-1.8,4.28,-9.85,-0.04,0.1,0.04,-23.00437,-44.46169356857175,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.671,0.018000000000029104,,client1
-1.92,4.28,-9.61,-0.05,0.12,0.06,-23.00437,-44.46169553677685,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.689,0.018000000000029104,,client1
-2.59,4.47,-10.2,-0.05,0.13,0.08,-23.00437,-44.4616976143189,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10472.708,0.01900000000023283,,client1
-0.1030681,0.1822877,2.424962,,,,-23.00437,-44.46177,1.840344,4.718827,1622.0,23.52941,39.0,5.53,24.70588,0.0,0.0,42.7451,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.38,0.004999999999199645,17.8206644,client1
-2.0,3.73,-10.36,-0.01,0.07,0.02,-23.004374719103357,-44.46179359551678,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.611,0.23100000000158616,,client1
-1.37,4.04,-7.41,-0.01,0.06,-0.0,-23.00437514811133,-44.46179574055663,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.632,0.020999999998821295,,client1
-2.79,3.96,-9.53,-0.02,0.09,0.04,-23.00437551583095,-44.46179757915475,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.65,0.018000000000029104,,client1
-2.71,4.12,-9.73,-0.01,0.08,0.04,-23.004375883555802,-44.461799417779005,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.668,0.018000000000029104,,client1
-0.43,4.31,-10.83,-0.02,0.1,0.05,-23.004376332991477,-44.461801664957385,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.69,0.02200000000084401,,client1
-1.49,3.73,-11.61,-0.02,0.12,0.09,-23.004376700716332,-44.46180350358165,,,,,39.0,,,,,,,,,,,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10473.708,0.018000000000029104,,client1
0.3423581,-0.1648557,0.4000714,,,,-23.00439,-44.46187,1.880279,4.821225,1619.5,23.52941,39.0,5.65,24.70588,0.0,0.0,42.35294,33.33333,0.0,0.0,0.0,0.0,tabela_final-16-spin-circuito-t1,spin,eletronuclear,10474.365,0.0030000000006111804,18.207368316666667,client1
